Node,Degree,Betweenness,Closeness,Eigenvector,Harmonic
"('7203587438', 'Technical Customer Service')",0.0011166945840312675,0.0,0.11894009828662505,0.0013476305646871085,0.12920010759842024
"('6250004721', 'Applied Mathematics')",0.0016750418760469012,0.0,0.08640069467895219,6.268040687786395e-07,0.09300620746063783
"('5300019907', 'Unknown Dept')",0.0008375209380234506,0.0,0.11353767155852801,4.680591879784894e-05,0.12156702785478697
"('0013136000', 'Computer Science')",0.002512562814070352,0.010016104912536246,0.15409102641314634,0.024390498544684076,0.17273556654222216
"('7203576320', 'Academic Resource Center')",0.0008375209380234506,0.0,0.11914582224587547,0.00019550433039867222,0.1284640454720733
"('0037655000', 'Physics/Center for Materials Research')",0.0005583472920156337,0.0,0.10327826312602716,5.6957184082358484e-05,0.10924786806481675
"('0037499000', 'Computer Science')",0.0011166945840312675,0.005013899432936815,0.09888744720205395,3.57323629689612e-06,0.1043914399930472
"('0001479000', 'Eduational Psychology')",0.0008375209380234506,0.0,0.08979919275990875,2.6151881134970113e-06,0.09585746452336294
"('6250030777', 'Unknown Dept')",0.0011166945840312675,0.0,0.14939316845310088,0.031055864119934044,0.16672007325704788
"('0027110000', 'Sibley School of Mechanical and Aerospac')",0.0013958682300390843,0.0016741063597799106,0.10963516160626836,4.8103155574595493e-05,0.11832317349567487
"('0018259000', 'Chemistry')",0.001954215522054718,0.0034168768819816163,0.15805497948197503,0.03154916239056662,0.17647074278946928
"('0034140000', 'Oceanography')",0.0016750418760469012,0.0022315181355285537,0.08364859184531316,3.05289033269955e-07,0.0883329035509561
"('0010819000', 'Chemistry & Biochemistry')",0.0013958682300390843,0.0002754050093979751,0.13745203376822718,0.006794643979383501,0.1512595273289235
"('0038950000', 'Computer Science')",0.0005583472920156337,0.0,0.12792857142857142,0.0004305376658564573,0.13935586540707842
"('0033712000', 'Computer & Information Science')",0.00027917364600781687,0.0,0.12375194334081879,0.00028973943219642954,0.13326935273555762
"('7203576514', 'Instruction & Teacher Education')",0.0008375209380234506,0.0,0.10754173171610423,7.258564035976455e-06,0.11518262818513961
"('0017400000', 'Mechanical Engineering')",0.0005583472920156337,0.0,0.12809784357901513,0.00037820637684731737,0.14007743518429153
"('0023291000', 'Mike Ilitch School of Business')",0.0013958682300390843,0.0,0.11331140073389852,0.00015706843113559658,0.12394579847673409
"('0025650000', 'Computer Science and Engineering')",0.0008375209380234506,0.0,0.11467537456780638,0.0001810050837642216,0.1236949996601902
"('0036525000', 'Physics')",0.0016750418760469012,0.0,0.07955756929637527,1.694401008240446e-07,0.08502796984697092
"('0036327000', 'Industrial and Systems Engineering')",0.0016750418760469012,0.02583841603414164,0.15927786918048825,0.06712935003294405,0.18143845405952505
"('0038125000', 'Department of Engineering Technology')",0.0011166945840312675,0.0016741063597799106,0.10038393632822352,3.372851396230019e-05,0.10734561712879447
"('0015693000', 'School of CS, College of Computing')",0.0005583472920156337,0.0,0.11822172348922406,0.00062354913250082,0.12695713519008917
"('0013482000', 'Physics')",0.002233389168062535,0.023250697622276266,0.10426126440796367,1.660058082790023e-05,0.11376848238442618
"('0028373000', 'Mathematics')",0.0005583472920156337,0.0,0.13407695762838748,0.001121748728327806,0.14738819310390505
"('0031252000', 'Civil/Environmental Engineering')",0.00027917364600781687,0.0,0.10028837808326567,9.741519218510784e-06,0.10559119986137569
"('0018259000', 'School of Mechanical Engineering')",0.0013958682300390843,0.002930347260985538,0.13950771148153918,0.001922159073687884,0.15361204318921953
"('0027110000', 'School of Integrative Plant Science')",0.0005583472920156337,0.0,0.15318166267533356,0.06872393971514991,0.17304367939221138
"('0031005000', 'SEECS, Russ College of Engineering')",0.0005583472920156337,0.0,0.13376652475913062,0.0013011408869139946,0.14656947747555715
"('0026294000', 'Computer Science and Engineering')",0.00027917364600781687,0.0,0.11230248306997742,8.739461539944418e-05,0.12062479383890352
