Node,Degree,Betweenness,Closeness,Eigenvector,Harmonic
"('0022210000', 'Computer Science Department')",0.009259259259259259,0.0,0.1641337386018237,0.00021837699079118604,0.19473815793260238
"('0032896000', 'Materials Science and Engineering')",0.027777777777777776,0.01851851851851852,0.14673913043478262,2.043426695784551e-06,0.18645649617871835
"('Unknown Inst', 'Unknown Dept')",0.38888888888888884,0.6178608515057114,0.29508196721311475,0.6623118506608955,0.5287003634225858
"('0036582000', 'ASE/EM')",0.027777777777777776,0.0,0.23076923076923078,0.004669520480747455,0.27777443749665964
"('0001057000', 'ICES & Mechanical Engineering')",0.018518518518518517,0.0,0.1656441717791411,0.00016614544153102293,0.19228004505782278
"('0036582000', 'ICES')",0.018518518518518517,0.0,0.22453222453222454,0.003874383684686636,0.2609534498423386
"('0036582000', 'Department of Computer Science')",0.027777777777777776,0.0,0.23076923076923078,0.004669520480747455,0.27777443749665964
"('0021030000', 'Inst. for Philosophy & Pub. Policy')",0.037037037037037035,0.0,0.2302771855010661,0.13210351396435346,0.32785103271214366
"('0001057000', 'Department of Computer Science')",0.046296296296296294,0.08913118726202839,0.24269662921348314,0.007891157662527437,0.2928648255037143
"('4057006000', 'Unknown Dept')",0.018518518518518517,0.0545171339563863,0.11637931034482758,3.2895734510734715e-08,0.14707124151568582
"('0028944000', 'Department of Brain & Cognitive Sciences')",0.027777777777777776,0.0,0.22832980972515857,0.09424474927950675,0.3124189339467116
"('0023291000', 'Industrial and Manufacturing Engineering')",0.037037037037037035,0.0,0.2297872340425532,0.1317358653723092,0.3263078228356005
"('0013201000', 'Department of Computer Science')",0.046296296296296294,0.0545171339563863,0.18430034129692832,9.521181103929545e-05,0.23024357329912895
"('0013128000', 'Department of Statistics')",0.037037037037037035,0.0,0.2647058823529412,0.13351274381052142,0.3527744374966596
"('0013177000', 'San Diego Supercomputer Center')",0.027777777777777776,0.22776047075112496,0.23126338329764454,0.0006979053363193009,0.27496693121693094
"('0017392000', 'Materials Science and Engineering')",0.018518518518518517,0.03669089650398062,0.10475266731328807,4.183350674997613e-09,0.13310015601682282
"('0111450000', 'Department of Mathematics')",0.027777777777777776,0.0,0.18980667838312829,0.023402372282358867,0.25142907504018597
"('0037457000', 'Department of Computer Science')",0.05555555555555555,0.03669089650398062,0.19636363636363635,0.0015439126313850826,0.25860500096611183
"('5300006297', 'Institute for Philosophy & Public Policy')",0.037037037037037035,0.0,0.2302771855010661,0.13210351396435346,0.32785103271214366
"('4087406000', 'Seattle Division')",0.018518518518518517,0.0,0.21818181818181817,0.0006864672171596809,0.2550080834803054
"('0017749000', 'Department of Computer Science')",0.009259259259259259,0.0,0.22832980972515857,0.08250462259014896,0.3124189339467116
"('0036582000', 'Computer Sciences')",0.07407407407407407,0.19937694704049846,0.23684210526315788,0.005572964080150125,0.30941023996579536
"('0022210000', 'Computer Science')",0.07407407407407407,0.01851851851851852,0.19600725952813067,0.0017403057791798193,0.2570617910895686
"('0001057000', 'Robotics Institute')",0.046296296296296294,0.03937348563516788,0.2805194805194805,0.026429539104606693,0.3393154427876649
"('0012385000', 'Mathematics and Computer Sciences')",0.037037037037037035,0.0,0.2647058823529412,0.13351274381052142,0.3527744374966596
"('0015693000', 'Electrical & Computer Engineering')",0.046296296296296294,0.0545171339563863,0.22085889570552147,0.0007326639923336306,0.27352660199882395
"('0026278000', 'Computer Science')",0.037037037037037035,0.03669089650398062,0.219959266802444,0.000727283410322809,0.2673537624926511
"('0022905000', 'BEACON Center, 1441 BPS Bldg.')",0.027777777777777776,0.0,0.18181818181818182,0.00012161812548322724,0.21650900539789436
"('0015693000', 'School of Interactive Computing')",0.009259259259259259,0.0,0.21774193548387097,0.000600928150043844,0.2503784538506758
"('0013177000', 'Department of Computer Science & Engin.')",0.027777777777777776,0.08913118726202839,0.2222222222222222,0.000623964808975368,0.2696685773074659
"('0013136000', 'Electrical and Computer Engineering')",0.037037037037037035,0.0,0.23076923076923078,0.1325943431102976,0.32939424258868694
"('0038273001', 'Research Office - WVNano')",0.027777777777777776,0.0,0.22929936305732485,0.10988034533627754,0.3216781932059708
"('0001057000', 'The Robotics Institute')",0.027777777777777776,0.01851851851851852,0.19744058500914077,0.001146354382133628,0.23452046924269118
"('0022905000', 'Supply Chain Management')",0.027777777777777776,0.0,0.18181818181818182,0.00012161812548322724,0.21650900539789433
"('0021030000', 'Department of Geology')",0.009259259259259259,0.0,0.18782608695652173,0.01668646675499829,0.23754018615129704
