Node,Degree,Betweenness,Closeness,Eigenvector,Harmonic
"('0036582000', 'ICES/Mathematics')",0.002477291494632535,0.0,0.08049720818931136,8.418379510149006e-07,0.09811932357711613
"('0026575000', 'Department of Physics')",0.0008257638315441783,0.0,0.10974173085636611,0.00044516487554304617,0.12901407885196187
"('5300017430', 'Sociology and Psychology  Department')",0.0033030553261767133,0.0,0.08391656849837156,8.038008250006218e-06,0.09854196140655685
"('0013136000', 'Computer Science')",0.005780346820809248,0.03264428687444977,0.05571658615136876,1.1820580111909886e-10,0.07070217020960119
"('0023259000', 'Electrical Eng. & Computer Sci')",0.0016515276630883566,0.0,0.08908997278010741,5.723378708085749e-07,0.10457007774992667
"('0017392000', 'Unknown Dept')",0.002477291494632535,0.0033003255283864845,0.05670537553849035,1.3195908077602547e-11,0.06584102049922866
"('0013714000', 'Mechanical and Materials Engineering')",0.002477291494632535,0.0,0.06820613911574204,7.763654944042365e-09,0.07759550176896468
"('0020297000', 'Chemical and Biomolecular Engineering')",0.002477291494632535,3.0710225140072745e-05,0.07034562881208249,1.84980143938691e-07,0.08146887969848836
"('0028944000', 'The Institute of Optics')",0.002477291494632535,0.01313578696658045,0.07660678137651822,2.186266252165255e-07,0.09160265028582844
"('0010819000', 'Chemistry & Biochemistry')",0.0016515276630883566,0.0016515276630883566,0.05931912809208915,1.1107678432007468e-09,0.07032165372523616
"('0032565000', 'Mechanical Engr and Mechanics')",0.0033030553261767133,0.0,0.10182460270747498,0.00015182725540790226,0.11910537491866922
"('0010520000', 'Department of Mathematics')",0.0033030553261767133,0.004946393595894384,0.07684010152284264,3.797623037262815e-08,0.09189793541167415
"('0036582000', 'Department of Computer Science')",0.002477291494632535,0.0,0.07467472405500401,4.84611427570601e-07,0.08509853322988162
"('0014266000', 'Physics')",0.005780346820809248,0.024486286178351337,0.1111213066617728,0.0008520965951578273,0.13812009119909727
"('0022905000', 'College of Education/Dept. of Sociology')",0.00495458298926507,0.0033003255283864845,0.08392820015247072,8.362408749955933e-06,0.09936772523810102
"('0021030000', 'National Socio-Environmental Synthesis C')",0.0016515276630883566,0.0,0.07166528583264292,1.4338348112082796e-07,0.08899354220009179
