Node,Degree,Betweenness,Closeness,Eigenvector,Harmonic
"('0010835000', 'Geosciences')",0.020080321285140562,0.06244332167379194,0.12556732223903178,0.0028508722146071133,0.16330750909064184
"('0010819000', 'Dept. of Geography & Off. of Climatology')",0.01606425702811245,0.0,0.14856801909307876,0.0015856350642647428,0.1840009388202161
"('0001057000', 'Math Sciences')",0.01606425702811245,0.0,0.14147727272727273,0.007714132682168767,0.17127775169943874
"('0011452001', 'Department of Computer Science')",0.028112449799196783,0.023902059852312474,0.16126943005181346,0.04728251407146878,0.20703709498890252
"('0019505000', 'Dept. of Biological Sciences')",0.012048192771084336,0.0,0.11160914388166741,7.70088975224369e-06,0.14461009762214594
"('0026633000', 'Biology Department')",0.012048192771084336,0.015999481798160384,0.13174603174603175,0.00025068868436148306,0.1610694637803074
"('0037986000', 'School of Forest Resources')",0.024096385542168672,0.015999481798160384,0.1767210787792761,0.011052284066783663,0.21208006629693413
"('0037986000', 'Applied Physics Lab, University of Wash.')",0.004016064257028112,0.0,0.13703907539900936,8.511700416368623e-05,0.16196409569903558
"('0013508000', 'Civil/Mechanical')",0.012048192771084336,0.0,0.10306291390728477,2.1019341504974496e-05,0.12409416776886653
"('0001057000', 'Statistics')",0.024096385542168672,0.0,0.14147727272727273,0.008795232940886258,0.17127775169943874
"('0027854000', 'Wagner Graduate School of Public Service')",0.01606425702811245,0.0,0.10130187144019528,2.9744410326948944e-06,0.1332344083850108
"('0037986000', 'Department of Astronomy')",0.01606425702811245,0.14211685451483352,0.19793322734499205,0.03054386079440441,0.24058615414037143
"('4038543000', 'The Lunar and Planetary Institute')",0.012048192771084336,0.0,0.11706629055007052,4.098844093822128e-05,0.1411900237201443
"('0037986000', 'iSchool')",0.008032128514056224,0.0,0.1145881270133456,8.690531070192997e-05,0.13853591745158017
"('0020537000', 'School of Biology and Ecology')",0.020080321285140562,0.01586993133825625,0.1763456090651558,0.005887145268158101,0.22868052295763175
"('0014266000', 'Earth & Planet. Sci, Math & Physics')",0.0321285140562249,0.07740639979271927,0.1258211217786761,4.1515350332560696e-05,0.1802520438062611
"('0021030000', 'National Socio-Environmental Synthesis C')",0.012048192771084336,0.0,0.17054794520547945,0.004433770436156212,0.2100727585667349
"('0030908000', 'Computer and Information Science')",0.040160642570281124,0.07818370255214406,0.1760961810466761,0.04416372023986537,0.2283977178555494
"('0010835000', 'Dept.  of Ecology and Evol. Biology')",0.012048192771084336,0.0,0.12506278252134606,0.002712969392489597,0.15561005259800462
"('0001057000', 'Department of Statistics')",0.0321285140562249,0.0317398626765125,0.16435643564356436,0.030820210935272187,0.2088251997890556
"('0010835000', 'Department of Geosciences')",0.03614457831325301,0.0474640497473766,0.11226330027051398,0.0006335830406690588,0.14945954313424206
"('0033290000', 'Energy Institute')",0.024096385542168672,0.008032128514056224,0.16869918699186992,0.004152304932567821,0.2043833342026117
"('0018408000', 'Physics')",0.008032128514056224,0.0,0.12481203007518797,2.5109606404737656e-05,0.1631837707138915
"('0001057000', 'Department of Psychology')",0.024096385542168672,0.010590750097162906,0.1290824261275272,0.0015145365667275734,0.1698220231352764
"('6250014015', 'Education Office')",0.012048192771084336,0.0,0.11155913978494623,7.304228085569896e-06,0.1439407535793079
"('0038000000', 'Department of Physics/Astronomy')",0.008032128514056224,0.0,0.19498825371965545,0.0292419316463811,0.23007745266781454
"('0037986000', 'Landscape Architecture')",0.01606425702811245,0.0,0.17647058823529413,0.010609315841581849,0.20806400203990597
"('0021303000', 'Biology')",0.008032128514056224,0.0,0.13153724247226625,0.00027825347050898605,0.1577227435661173
"('0001057000', 'ECE')",0.004016064257028112,0.0,0.12556732223903178,0.0010727414685354605,0.14581169611290098
"('0037986000', 'Division of Ecosystems & Conservation')",0.01606425702811245,0.0,0.17647058823529413,0.010609315841581849,0.20806400203990597
"('5300009103', 'Corvallis Forestry Sciences Laboratory')",0.008032128514056224,0.0,0.1503623188405797,0.0018016469224351533,0.1711822760015534
"('0500677000', 'Mathematics')",0.01606425702811245,0.0,0.11226330027051398,1.053536045680873e-05,0.1509688660291072
"('0019489001', 'Kansas Biological Survey')",0.008032128514056224,0.008032128514056224,0.1296875,0.0001560671238626799,0.1528126269090127
"('0010819000', 'Dept. of Computer Science & Engineering')",0.01606425702811245,0.0,0.141156462585034,0.012777097522021646,0.17719666544967774
"('0017392000', 'Learning Sciences')",0.01606425702811245,0.0,0.12874870734229577,0.00048817246201122023,0.15991628853074658
"('0010520000', 'Chemistry')",0.004016064257028112,0.0,0.1159757801583605,5.44758724690427e-05,0.1331292090328235
"('0001057000', 'Robotics Institute & HCI Institute')",0.0321285140562249,0.02263894286824718,0.19095092024539878,0.3128805699378711,0.24673455727672627
"('0036327000', 'Unknown Dept')",0.004016064257028112,0.0,0.14004499437570303,0.00726257496988927,0.16735730801995885
"('0014266000', 'Department of Physics')",0.012048192771084336,0.0,0.11155913978494623,7.304228085569896e-06,0.1439407535793079
"('0013284000', 'Daniel J. Epstein Dept of Industrial and')",0.004016064257028112,0.0,0.14004499437570303,0.00726257496988927,0.16735730801995885
"('5300010311', 'Physics')",0.012048192771084336,0.0,0.11155913978494623,7.304228085569896e-06,0.1439407535793079
"('0030320000', 'Department of Mathematics')",0.008032128514056224,0.0,0.1309148264984227,0.0018318418602751819,0.15277430066586706
"('0013128000', 'ESPM and Molecular & Cellular Biology')",0.004016064257028112,0.0,0.10101419878296146,1.507073422416902e-06,0.12453293582811649
"('0037986000', 'Mathematics')",0.01606425702811245,0.0,0.14604105571847506,0.0016716666242229592,0.1788679972414914
"('0010512000', 'Department of Geological Sciences')",0.01606425702811245,0.0,0.17461430575035064,0.006850827230538554,0.21910890314504813
"('0027854000', 'Wagner School')",0.01606425702811245,0.0,0.10130187144019528,2.9744410326948944e-06,0.1332344083850108
"('0037986000', 'Forest Resources')",0.008032128514056224,0.0,0.1503623188405797,0.0018016469224351533,0.17118227600155336
"('0013706000', 'Linguistics')",0.008032128514056224,0.0,0.10357737104825292,5.384882806515434e-05,0.1285902294938439
"('0037986000', 'Unknown Dept')",0.0321285140562249,0.12825495530509134,0.16915760869565216,0.006310645739601034,0.2106489449862947
"('5300001426', 'Department of Environmental Sciences')",0.008032128514056224,0.0,0.13153724247226625,0.00027825347050898605,0.1577227435661173
"('0027078000', 'Computer Science')",0.01606425702811245,0.0,0.17449194113524877,0.002650836216434747,0.2069252478891036
"('0037986000', 'School of Aquatic & Fishery Sciences')",0.028112449799196783,0.28824977328669515,0.2040983606557377,0.01028116448979045,0.24959998725059
