Node,Degree,Betweenness,Closeness,Eigenvector,Harmonic
"('0016105000', 'Department of Geology and Geophysics')",0.03496503496503497,0.4628188712695755,0.18619791666666666,0.0019027284083404348,0.24577904612869647
"('0025734000', 'Department of Math & Computer Science')",0.04895104895104895,0.0,0.14742268041237114,0.11592163109998721,0.25792107077072135
"('Unknown Inst', 'Unknown Dept')",0.23076923076923078,0.4221412390426475,0.15294117647058825,0.327084926885256,0.35931967216932326
"('0014241000', 'Department of Mathematics')",0.04895104895104895,0.0,0.14742268041237114,0.11592163109998721,0.25792107077072135
"('0034140000', 'Oceanography')",0.006993006993006993,0.0,0.16455696202531644,3.0442491780187246e-05,0.1962618966115469
"('0027078000', 'Lamont-Doherty Geological Observatory')",0.013986013986013986,0.0,0.17610837438423646,1.437780764984673e-06,0.22712035439308156
"('0016105000', 'Department of Oceanography')",0.0979020979020979,0.20939623756525166,0.13376987839101964,5.115990906478455e-10,0.22896945711631025
"('0013177010', 'Marine Physical Lab/Geosciences Res Div')",0.013986013986013986,0.0,0.15679824561403508,2.602625841184063e-08,0.2080137034682488
"('0013128000', 'Statistics')",0.006993006993006993,0.0,0.11759868421052631,0.005398607956668524,0.17297560237194132
"('0010520000', 'Department of Mathematics')",0.006993006993006993,0.0,0.1327762302692665,0.03696804327450721,0.22258806941036474
"('0013177010', 'Department of Marine Biology Research')",0.02097902097902098,0.0,0.11827956989247312,7.478161374619478e-11,0.17290268007051213
"('0034140000', 'Graduate School of Oceanograph')",0.013986013986013986,0.0,0.16474654377880185,3.432213777212103e-05,0.19975840010805038
"('0026294000', 'Department of Marine & Coastal Sciences')",0.006993006993006993,0.0,0.11385350318471338,3.5090991953033485e-10,0.13541838891489236
"('0016105000', 'Hawaii Inst Geophys. & Planetary Sci')",0.02097902097902098,0.06796020880527923,0.11916666666666667,6.611092171826446e-11,0.17826398543181748
"('0027078000', 'Lamont-Doherty Earth Observatory')",0.0979020979020979,0.6446370530877573,0.20967741935483872,1.1238423057636647e-05,0.3081973581973582
"('0027078000', 'Lamont Doherty Earth Observatory')",0.013986013986013986,0.044518861420269874,0.17632552404438964,1.290244098606752e-06,0.22770310497583218
"('0011627000', 'Management Information System')",0.006993006993006993,0.0,0.1327762302692665,0.03696804327450721,0.22258806941036474
"('0021030000', 'Earth System Sci. Interdisciplinary Ctr.')",0.013986013986013986,0.0,0.16474654377880185,3.432213777212103e-05,0.19975840010805038
"('0013219000', 'Institute of Marine Sciences, UCSC')",0.013986013986013986,0.0,0.15628415300546447,2.5566939669561933e-08,0.2054496009041462
"('0027078040', 'Lamont-Doherty Geological Observatory')",0.027972027972027972,0.10937653895400375,0.17875,1.4804289798943302e-06,0.2428546201273474
"('0013128000', 'Department of Statistics')",0.03496503496503497,0.013986013986013986,0.13314711359404097,0.04776525918784425,0.23074657756887293
"('5300007293', 'Unknown Dept')",0.006993006993006993,0.0,0.17354368932038836,1.270421222442838e-06,0.21728019455292166
"('0013177000', 'Department of Medicine')",0.013986013986013986,0.0,0.11560226354082458,5.4924929838365934e-11,0.15223168439951645
"('0010637000', 'Global Undersea Research Unit')",0.013986013986013986,0.0,0.11867219917012448,6.534056908767728e-11,0.17208682925466132
"('0025205000', 'Department of Mathematics')",0.027972027972027972,0.013986013986013986,0.14172447968285432,0.015377051589979636,0.2060562689059191
"('0029264000', 'Office of Sponsored Programs')",0.055944055944055944,0.0,0.11996644295302013,0.24713731972988165,0.21318539258173147
"('4070546000', 'Unknown Dept')",0.013986013986013986,0.0,0.12836624775583483,3.459465416469994e-09,0.16166510257419334
"('0103903000', 'Department of Zoology')",0.013986013986013986,0.0,0.14958158995815898,0.0018191582515781173,0.19370965087748296
"('5300008713', 'Superintendent')",0.03496503496503497,0.0,0.13427230046948357,0.1541274478350171,0.2458980927203882
"('0027078040', 'Lamont-Doherty Earth Observatory')",0.027972027972027972,0.027873534915788437,0.1746031746031746,1.4704158841265547e-06,0.23010070737343458
"('0016105000', 'SOEST/Oceanography')",0.013986013986013986,0.0,0.11818181818181818,6.524223524818349e-11,0.16940617657400864
"('0013508000', 'Chemical & Bioresource Engineering')",0.02097902097902098,0.0,0.1330232558139535,0.0485668847900524,0.22958107640337178
"('0027078040', 'Geochemistry')",0.006993006993006993,0.0,0.14880332986472425,1.662273426017597e-07,0.1788633084087628
"('0022301000', 'Department of Ocean Engineering')",0.013986013986013986,0.0,0.16803760282021152,1.9670482641481204e-07,0.215057165057165
"('0013177010', 'Marine Biology Research Division, 0202')",0.013986013986013986,0.0,0.1302367941712204,4.1958831230251427e-10,0.17926915741601046
"('0029264000', 'Office of Sponsored Programs, Contracts')",0.055944055944055944,0.0,0.11996644295302013,0.24713731972988165,0.21318539258173147
"('4076212000', 'Unknown Dept')",0.027972027972027972,0.231360189106668,0.2034139402560455,3.704562655411191e-05,0.2608782631509904
"('0013508000', 'Chemical and Biological Engineering')",0.03496503496503497,0.0,0.1330232558139535,0.05405609735169132,0.22958107640337178
"('0013177010', 'Inst. of Geophysics & Planetary Physics')",0.055944055944055944,0.0552546045503792,0.14415322580645162,7.769239983404473e-09,0.20875917012280637
"('0022244000', 'Mathematics')",0.04895104895104895,0.0,0.14742268041237114,0.11592163109998721,0.25792107077072135
"('0020537000', 'Dept of Food Science and Human Nutrition')",0.02097902097902098,0.0,0.1330232558139535,0.047765259187844245,0.22958107640337178
"('5300008713', 'Warren County Schools')",0.055944055944055944,0.0,0.11996644295302013,0.24713731972988165,0.2131853925817315
"('0021030000', 'Department of Psychology')",0.006993006993006993,0.0,0.1327762302692665,0.03696804327450721,0.22258806941036474
"('0012385000', 'Mathematics and Computer Sciences')",0.013986013986013986,0.0,0.1330232558139535,0.04236665123117572,0.2272500740723694
"('0021550000', 'Sociology')",0.013986013986013986,0.0,0.13289962825278812,0.04167872186447824,0.22608457290686823
"('0037549000', 'Department of Biochemistry')",0.006993006993006993,0.0,0.1327762302692665,0.03696804327450721,0.22258806941036474
"('0013508000', 'Colorado Bioprocessing Center')",0.02097902097902098,0.0,0.1330232558139535,0.0485668847900524,0.22958107640337178
"('0016261000', 'Department of Mathematics & Statistics')",0.006993006993006993,0.0,0.12767857142857142,5.556047112677576e-08,0.14490171832829163
"('0022301000', 'Geology & Geophysics Department')",0.02097902097902098,0.09376538954003744,0.16943127962085308,1.9945734559816794e-07,0.22438117438117433
"('0018697000', 'Electrical and Computer  Engineering')",0.013986013986013986,0.0,0.13289962825278812,0.04167872186447824,0.22608457290686823
"('0022301000', 'Ocean Engineering Department')",0.006993006993006993,0.0,0.11394422310756971,3.9571757001467763e-10,0.13658389008039348
"('4204210000', 'Central Fuel Research Institute')",0.006993006993006993,0.0,0.1327762302692665,0.03696804327450721,0.22258806941036474
"('0027078040', 'Department of Geological Sciences')",0.027972027972027972,0.03609770511178962,0.15476190476190477,2.1542448488790072e-07,0.2096242141696686
"('0022335000', 'Mathematical Sciences')",0.04895104895104895,0.0,0.14742268041237114,0.11592163109998721,0.25792107077072135
"('0016105000', 'Sch. Ocean & Earth Science & Technology')",0.02097902097902098,0.04136708362060475,0.09727891156462586,8.832884413308899e-13,0.13681387571247702
"('0036442000', 'Mathematics and Statistics')",0.027972027972027972,0.013986013986013986,0.10719640179910045,6.730029381755043e-10,0.13291836368759435
"('0013177010', 'Physical Oceanography Research Division')",0.006993006993006993,0.0,0.1298819255222525,3.708755586260455e-10,0.1734416515885046
"('0013177000', 'Department of Chemistry & Biochemistry')",0.013986013986013986,0.027775041859548905,0.1361904761904762,2.963113200888026e-09,0.1735332848969212
"('0013177000', 'Dept. of Chemistry and Biochemistry')",0.02097902097902098,0.04136708362060475,0.15679824561403508,2.5867947596508712e-08,0.21069435614890147
"('0036582000', 'Department of Civl and Env. Engineering')",0.02097902097902098,0.0,0.1330232558139535,0.047765259187844245,0.22958107640337178
"('0022301000', 'Marine Chemistry and Geochemistry')",0.02097902097902098,0.013986013986013986,0.12848158131176998,3.499667580632434e-09,0.16516160607069683
"('0022301000', 'Geology & Geophysics')",0.006993006993006993,0.0,0.16647264260768335,1.7415520826626208e-07,0.20736485736485727
"('0016105000', 'Hawaii Institute of Marine Biology')",0.03496503496503497,0.4532650448143406,0.1754601226993865,0.014275554241341372,0.25076252418909784
"('0025684000', 'Nevada Seismological Laboratory')",0.02097902097902098,0.0,0.18791064388961892,9.694755772086423e-06,0.23894186621459335
"('0013177010', 'Inst of Geophysics and Planetary Physics')",0.03496503496503497,0.04323845168915592,0.1621315192743764,2.99299439580797e-08,0.23195365240819782
"('0013177000', 'Inst. of Geophysics & Planetary Physics')",0.006993006993006993,0.0,0.12610229276895943,8.785206551725034e-10,0.16186434001119307
"('0027078000', 'Lamont-Doherty Earth Observatory of Col')",0.006993006993006993,0.0,0.17354368932038836,1.270421222442838e-06,0.2172801945529217
