node,centrality,label,period,log_centrality
4006060000,0.011656350504911917,Oak Ridge National Laboratory,Historic,-4.451904139769909
0034827000,0.0026380417329296816,Christian Brothers University,Historic,-5.937718404899456
0023036000,0.0003631048711904727,0023036000,Historic,-7.920818864072219
0017152000,0.0003631048711904727,Community College District 502,Historic,-7.920818864072219
0026443000,7.406756348546255e-05,0026443000,Historic,-9.510532861235587
4036307000,0.0021532546315688587,Astronomical Society of the Pacific,Historic,-6.140774799330692
5300013154,2.8931549883871392e-05,5300013154,Historic,-10.450577866824261
4100178000,0.002723036111422246,NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,Historic,-5.90600780374707
5300010312,0.003361009487336336,5300010312,Historic,-5.695513907471258
0039792000,0.010404774998786104,"Teachers College, Columbia University",Historic,-4.565490443706139
0001024010,0.004659367248021142,Case Western Reserve University School of Medicine,Historic,-5.368875623750472
0015511000,0.007397705882787273,Clark Atlanta University,Historic,-4.906585342676415
6250020373,0.0021419096574398127,6250020373,Historic,-6.146057484578157
0029504000,0.0019062330114834258,North Carolina Central University,Historic,-6.262626229656959
0036582020,0.004638768967214297,University of Texas McDonald Observatory,Historic,-5.373306256734598
5300010311,0.010878549230200828,5300010311,Historic,-4.520962389257708
0022731000,0.004349567907097281,Hope College,Historic,-5.437678770517039
0029710000,0.0036373283442406655,0029710000,Historic,-5.616505838184795
6250011356,0.0003566210614878722,6250011356,Historic,-7.9388367923391305
0038208000,0.00012090759270120737,Salem International University,Historic,-9.020484000816639
4010872000,0.002936040557986717,Aerospace Corporation,Historic,-5.830693354297107
0013144020,0.0024967701782041755,University of California-Irvine College of Medicine,Historic,-5.992757311085693
4001020000,5.0988367299911914e-05,American Society of Biolchemistry and Molecular Biology,Historic,-9.883913043415511
6250027947,0.006219949603111577,6250027947,Historic,-5.079993474657511
6250004865,0.0016218105094159164,6250004865,Historic,-6.4242121553811415
0034595000,0.0004907516332052561,Black Hills State University,Historic,-7.619572396835134
0039263000,0.0004639722417197121,University of Wisconsin-Whitewater,Historic,-7.67568583140747
4005690000,0.0043768518091117075,4005690000,Historic,-5.431425578072209
0014183000,0.006510472048246051,University of Connecticut Health Center,Historic,-5.034343314139159
5300006520,0.0004908002793187616,WGTE TV FM,Historic,-7.619473276018549
4003307000,0.0022480260237530305,Franklin Institute Science Museum,Historic,-6.097702770615105
5300007677,0.002054803503871158,ASSET Inc.,Historic,-6.187575054159866
5300006468,0.002054803503871158,5300006468,Historic,-6.187575054159866
0002824000,0.011020888190220648,College of William & Mary Virginia Institute of Marine Science,Historic,-4.507962880481562
4056404000,0.0014637327666512405,Decision Science Research Institute,Historic,-6.5267654165452305
4006268000,2.989105348820598e-05,4006268000,Historic,-10.417951336782478
0013631000,0.0054694280834948735,Regis University,Historic,-5.208581223134282
0023176000,2.3218801726905984e-05,Southwestern Michigan College,Historic,-10.670548188241197
5300006297,0.0033451169044635136,5300006297,Historic,-5.700253636995155
0035451020,0.00412436136038557,Baylor College of Medicine,Historic,-5.490844092906324
0012641000,0.004686597661067262,Pepperdine University,Historic,-5.363048405188231
0012088000,2.6644603828015327e-05,Grossmont College,Historic,-10.532923910856173
0023945000,0.0020456428043470094,Winona State University,Historic,-6.192043209124581
4004925000,0.000767913794453196,McLean Hospital,Historic,-7.17183307792248
0097055000,0.002844238023992096,0097055000,Historic,-5.862460077156426
4215341000,0.0014912537493999578,Internationales Institut fur angewandte Systemanalyse,Historic,-6.5081380702887826
9000003334,0.0011430658243776885,9000003334,Historic,-6.774041306695818
4103178000,0.005348947353626226,4103178000,Historic,-5.230855493764834
0078857000,0.002012432488525782,0078857000,Historic,-6.208411095308383
4304820000,0.0015729189203199851,4304820000,Historic,-6.4548222008498595
0036590000,0.0037844594149357034,University of Texas Health Science Center San Antonio,Historic,-5.576852225295357
4006540000,0.009028770064997107,RUSH UNIVERSITY MEDICAL CENTER,Historic,-4.707339126256722
0035816000,0.0021040234456253973,Lamar University,Historic,-6.163903840810682
6250031080,0.0021857975497185803,6250031080,Historic,-6.1257745057221555
0030320000,0.007066912685464533,Cleveland State University,Historic,-4.952331572597442
0033704000,0.0021766432321458267,Swarthmore College,Historic,-6.1299713906622095
4000075000,4.984526917729767e-05,KCTS Television,Historic,-9.906586967217345
0022418000,0.0012083350802070394,Calvin University,Historic,-6.718511833656069
4025284000,0.0007909616728159128,Commission on Professionals in Science & Technology,Historic,-7.142261045459163
6250001027,0.00291294348673909,6250001027,Historic,-5.838591201557228
0028514000,0.011488155192864667,SUNY College of Environmental Science and Forestry,Historic,-4.466438757639325
5300008875,0.0017456498902264908,5300008875,Historic,-6.350628362733337
0037440000,0.004085326575747006,University of Richmond,Historic,-5.500353608762304
4062600000,0.015945231075261797,University Corporation For Atmospheric Res,Historic,-4.138595486604943
4036729000,0.003950865036419985,MPC Corporation,Historic,-5.533820727483332
0014456010,0.0022181406300645044,Georgetown University School of Medicine,Historic,-6.111085988067289
0010207000,2.5685547732733107e-05,Jacksonville State University,Historic,-10.56958206926821
0011502000,0.0067023690346987375,California State University-Sacramento,Historic,-5.0052942278139945
4202933000,0.0027764227831918544,4202933000,Historic,-5.886591948513262
0017921000,0.0005214879826603145,DePauw University,Historic,-7.558824327585096
4041158000,3.299775891029706e-05,Spire Corporation,Historic,-10.319070910613085
4002097000,6.734156448508904e-07,Implant Sciences Corporation,Historic,-14.210903097862506
0034348000,0.0003079488649625526,Furman University,Historic,-8.085576811622873
4076659000,0.004170676037998614,CARNEGIE INSTITUTE,Historic,-5.479677136887233
0290700000,0.005571001540092164,0290700000,Historic,-5.190180431495433
5300007682,0.0022266495344731418,Midtown Educational Foundation,Historic,-6.1072572742301805
7203576049,0.004240007536623269,7203576049,Historic,-5.463190232234362
0022517000,0.0008924853803739444,0022517000,Historic,-7.021500424978038
9000001864,0.00470802991146032,Courant Institute of Math Sciences,Historic,-5.358485736277967
4100491010,3.893192780428455e-05,4100491010,Historic,-10.15369587780726
0023606000,0.0015917935691161936,"Minnesota State University, Mankato",Historic,-6.442893867608103
4007365000,0.00013293586322589922,Society of General Physiologists,Historic,-8.925643777437685
0032474000,0.00016734759589971812,College of Misericordia,Historic,-8.695437496112438
0029868000,0.0002571250818836518,Winston-Salem State University,Historic,-8.265947891532665
5300009629,0.0022266495344731418,"Perceptual Robotics, Inc",Historic,-6.1072572742301805
9000126000,0.015982751568175423,Argonne National Laboratory,Historic,-4.136245165220431
5300003733,0.002121799913913795,5300003733,Historic,-6.155490534511356
4015707000,0.0003022414738971372,Good Samaritan Hospital and Medical Center,Historic,-8.104284277644295
4000691000,0.0053942834124742125,American Institute of Physics,Historic,-5.2224155134731784
6250000636,4.590813307550854e-05,6250000636,Historic,-9.98886826540673
0013797000,0.0029726579056650808,Connecticut College,Historic,-5.818298808635306
0014936000,0.0014915211878374995,Indian River State College,Historic,-6.507958748386268
6250001918,0.00578938572276218,6250001918,Historic,-5.15172908581266
6250005507,0.002971418020180963,6250005507,Historic,-5.81871599223712
0039552000,0.002306068609750523,University of West Florida,Historic,-6.072211104867325
4000202000,0.000905768724878365,Lunar and Planetary Institute,Historic,-7.006726555062049
5300003002,1.0247813928537369e-05,5300003002,Historic,-11.488446150390907
4008835000,0.0005020149745356757,Oak Ridge Associated Universities,Historic,-7.596880608965101
4214450000,0.0004247149448691911,4214450000,Historic,-7.764092332026617
5300016183,0.010013088211304436,5300016183,Historic,-4.603862220617414
0013490000,0.0018287357510147068,University of Northern Colorado,Historic,-6.304130397313224
5300008992,0.0027558737245228803,H.T. Harvey & Associates,Historic,-5.894020745268343
4040234000,0.006286074987573935,IEEE Computer Society,Historic,-5.069418411378848
4044160000,0.00030442287903399066,4044160000,Historic,-8.097092773717128
5300009526,0.0026482348570633298,5300009526,Historic,-5.93386195259584
4003655000,0.002678315909446093,Lodestar Research Corporation,Historic,-5.922567073978101
0020388000,0.01178942624459556,Bowdoin College,Historic,-4.440552230197546
7203588033,0.0038896005522489627,7203588033,Historic,-5.549448812421511
0040071000,0.001772002333726638,Madison Area Technical College,Historic,-6.335645109798627
5300002833,0.000764124876998603,Institute of Global Environment and Society,Historic,-7.176779330585654
5300001183,0.003776983625247926,Haystack Observatory,Historic,-5.578829570646991
6250026712,0.0025643935156078905,6250026712,Historic,-5.966033274473972
0020362000,0.001658503132716519,Bates College,Historic,-6.401839810693501
4003046000,0.0007793191774183365,4003046000,Historic,-7.157089868899211
8000001816,0.00328957673204043,8000001816,Historic,-5.716996375356596
0023150000,0.000458515613478738,0023150000,Historic,-7.687516213458816
0029843000,0.010253582748896805,University of North Carolina at Wilmington,Historic,-4.580128097993626
5300004975,6.994062440485048e-05,5300004975,Historic,-9.567863898647271
0014886000,6.994062440485048e-05,0014886000,Historic,-9.567863898647271
0015990000,0.006556328292835298,Valdosta State University,Historic,-5.027324544181104
0035659000,0.004881761068750851,Texas A&M University-Commerce,Historic,-5.322249249472684
6250012725,0.007929197240348136,6250012725,Historic,-4.837203479184886
4048880000,0.0030333887332671533,Maxwell Laboratories Inc,Historic,-5.798074890579776
4021002000,0.003034629138222055,"Leidos, Inc.",Historic,-5.797666056921587
4003045000,0.008920332037628513,Computing Research Association,Historic,-4.719422109133628
4001510000,0.00041813577080969963,Alliance for Education of the Dayton Foundation,Historic,-7.779704367629524
0026930000,0.005152774457157742,CUNY John Jay College of Criminal Justice,Historic,-5.2682199798239635
4306497000,0.00027053111635370257,4306497000,Historic,-8.215123433562617
4002955000,0.00027053111635370257,West Virginia Department of Education,Historic,-8.215123433562617
5300010787,5.804255804463134e-05,5300010787,Historic,-9.754334057097466
5300007202,0.002898888588028956,Pennsylvania State University Harrisburg Campus,Historic,-5.843427860954294
4001145000,0.004544648872571798,American Society of Plant Physiologists,Historic,-5.393804810096856
4009221000,0.008374005463459674,4009221000,Historic,-4.782622958954102
0019687000,0.00015259534384673507,Kentucky State University,Historic,-8.787720951724015
4008181000,0.002391875236392376,WGBH Educational Foundation,Historic,-6.035677602952903
0013474000,0.00480551367955599,Colorado College,Historic,-5.337991337059271
6250007604,0.0017268981300478485,6250007604,Historic,-6.361428468211778
4000600000,0.01069047294052275,American Geophysical Union,Historic,-4.53840231352785
0019760000,0.0005403441536383439,Morehead State University,Historic,-7.523304299856599
0015776000,0.0012572129406885747,Kennesaw State University,Historic,-6.678857959832165
4306371000,0.0028239937291823754,Mesa Unified School District #4,Historic,-5.869603179898092
6250000155,0.00027435988583455074,6250000155,Historic,-8.201069861448742
0029819000,0.0030018266857800243,Western Carolina University,Historic,-5.808534280355523
0039354000,0.0020594363573508442,University of Guam,Historic,-6.18532294655598
4002672000,0.0022507507254002565,Computer Museum,Historic,-6.096491462683057
0028407000,0.0011525868452178889,"SUNY, Upstate Medical University",Historic,-6.76574643216419
6250004720,0.001079735287318118,6250004720,Historic,-6.831039372224062
4076212000,0.010793460828870921,EARTHSCOPE CONSORTIUM INC.,Historic,-4.528814807036529
5300013181,0.006963911330978687,The Texas A&M University System HSC,Historic,-4.9670139896416465
0037325000,0.006688671607899674,Radford University,Historic,-5.0073399884000125
0027656000,0.00022650509480423282,Marist College,Historic,-8.392743119677242
5300008820,0.0006835521002997791,Kansas State University at Salina,Historic,-7.288207678955811
5300005048,0.002678315909446093,American Antiquarian Society,Historic,-5.922567073978101
4003166000,0.00964825768524992,Federation of Amer Societies For Exper Biology,Historic,-4.640977930683795
5300007193,0.0005623172337461791,Legacy International,Historic,-7.483444394467489
0001065000,0.00029292365544427763,University of Puerto Rico Cayey,Historic,-8.13559854452291
5999999000,0.016077378835860703,Fellowships,Historic,-4.130342036238624
0500736000,0.0004955086439682394,Navajo Community College,Historic,-7.609925759405446
5300007495,0.0017704934048113435,5300007495,Historic,-6.336497011462268
4000032000,0.005740007794629371,SETI Institute,Historic,-5.160294710702217
0010926000,0.002779904215284768,University of Central Arkansas,Historic,-5.885338806806713
5300006841,5.677867417464706e-05,"Meadowcreek, Inc",Historic,-9.776349757409628
0031237000,0.01014986018856098,University of Akron,Historic,-4.590295348115222
4024642000,0.0009575634740504884,Cache Corporation,Historic,-6.951118547670112
5300010313,0.001079735287318118,5300010313,Historic,-6.831039372224062
5300006975,0.0021726732349903214,5300006975,Historic,-6.131796964077286
0030379000,0.0036365787314240894,College of Wooster,Historic,-5.616711948274307
0038034000,0.0002928911646395035,Whitman College,Historic,-8.135709469694802
6250000689,0.008670831261534917,6250000689,Historic,-4.747790614869311
0039230000,0.0022434300704383173,University of Wisconsin-River Falls,Historic,-6.0997493028854555
5300006915,0.00011169333289195473,Denver Area Youth Services (DAYS),Historic,-9.099753541298476
0049171000,0.0024204755792567837,Roger Williams University,Historic,-6.023791237767094
0016741000,0.003580326497267673,Eastern Illinois University,Historic,-5.632301282373929
0035352020,0.009668609302406999,Vanderbilt University Medical Center,Historic,-4.638870795536029
0013151050,0.0028757878562519277,0013151050,Historic,-5.8514286053169
0500664000,0.001252804282717305,0500664000,Historic,-6.682370814217212
0037275000,0.0016183255951221663,0037275000,Historic,-6.426363247511285
0014340000,0.00535240101338813,American University,Historic,-5.230210031200051
0026682000,3.444481304797576e-05,Alfred University,Historic,-10.276152136485717
5300005489,0.0003022414738971372,Telemedicine Research Center,Historic,-8.104284277644295
0026229000,0.000896708111699093,0026229000,Historic,-7.016780153878913
5300005248,0.00027139342943709654,Geoff Haines-Stiles Productions,Historic,-8.21194102074199
5300011993,0.001999478252708544,5300011993,Historic,-6.2148690061013685
0292102000,2.6910659479198886e-06,University of Kentucky Lexington Community College,Historic,-12.825573179674796
5300005200,2.6910659479198886e-06,Hazardous materials Training and Research Center,Historic,-12.825573179674796
0040758000,0.0001289893089015105,Eastern Iowa Community College,Historic,-8.955781033769545
DDD0000001,0.0008190679745649135,DDD0000001,Historic,-7.1073434805285105
5300000143,4.965542104306169e-05,Scholastic Productions Inc.,Historic,-9.910402988276022
0016113000,0.0014619764918397582,0016113000,Historic,-6.527965997236796
5300007762,0.0014619764918397582,Konawaena High School,Historic,-6.527965997236796
0027284000,0.0018237930250011418,Hamilton College,Historic,-6.306836866903899
5300001714,0.0012714004741856012,ORBITAL RESEARCH INC,Historic,-6.667636250498687
4070843000,0.00292529292265651,"Eltron Research, Inc.",Historic,-5.83436065881449
0033530000,4.121078428039942e-06,University of the Sciences in Philadelphia,Historic,-12.399395674475914
0032789000,0.006367273540161299,Thomas Jefferson University,Historic,-5.056583916696185
0032789010,0.00016052291356183002,Thomas Jefferson University Medical College,Historic,-8.737073861958851
4005344000,0.006693668469131737,Mount Desert Island Biological Laboratory,Historic,-5.00659320399078
5300003145,0.0012347092871172792,Chabot Space and Science Center,Historic,-6.696919731658697
0016204000,0.00424508475201154,Idaho State University,Historic,-5.461993494279955
4007225000,0.002384964993714755,Sloan Kettering Institute For Cancer Research,Historic,-6.038570832437284
0068130000,0.003066046783446809,Pennsylvania State University Milton S Hershey Medical Center,Historic,-5.787366239860015
0010710000,0.0007989995580415585,Arizona Western College,Historic,-7.132150165337628
4014580000,2.59263078851553e-05,New England Board of Higher Education,Historic,-10.560252356320591
0080788000,0.001216211356952953,Springfield Technical Community College,Historic,-6.712014697258262
0010850000,0.0013564483972787237,0010850000,Historic,-6.602885467666108
8000001799,0.0026727998332271327,8000001799,Historic,-5.924628729318043
5300002018,0.0009556872746121038,Metalforming Incorporated,Historic,-6.953079817034421
5300004960,0.0027198945178666147,"St. Paul Public School, ISD 625",Historic,-5.9071621796223
4077384000,0.01626158651535965,Santa Fe Institute,Historic,-4.118949607951944
0032714000,4.4432830922619526e-05,0032714000,Historic,-10.021531926579474
6250000624,0.0012083350802070394,6250000624,Historic,-6.718511833656069
5300002828,0.0011447519333339917,Santa Fe Community College,Historic,-6.772567317558444
5300004650,7.827108889887052e-05,Self Reliance Foundation,Historic,-9.455332258159586
0500330000,0.0007183290828193757,University of The Virgin Islands,Historic,-7.238582761300846
4214484000,0.002898888588028956,4214484000,Historic,-5.843427860954294
0075325000,1.177644860495018e-05,Finger Lakes Community College,Historic,-11.349408901853634
0032359000,3.0375202248446433e-06,Arcadia University,Historic,-12.704469090934706
0028639000,0.005146841121460608,Corning Community College,Historic,-5.269372126971241
4202263000,0.0021236282304539244,4202263000,Historic,-6.154629223665436
4091846000,0.0025336060081073307,Society for Advancement of Chicanos & Native Americans in Sci,Historic,-5.978111691370959
4005450000,0.00490511556325731,Museum of Science,Historic,-5.317476625945243
4028098000,0.0011447519333339917,Metropolitan Museum of Art,Historic,-6.772567317558444
0027573000,0.00046346893904438574,Long Island University Brooklyn Campus,Historic,-7.676771189131868
6200000264,0.0029699887462551543,6200000264,Historic,-5.819197115314386
P000024929,0.0029699887462551543,P000024929,Historic,-5.819197115314386
0500674000,0.004074500063481824,Chandler/Gilbert Community College Center,Historic,-5.503007223623726
4003139000,0.0006580644545772875,4003139000,Historic,-7.326207676151631
4001652000,0.0034269519368036153,4001652000,Historic,-5.676084061048354
7203576544,0.005328865918317762,7203576544,Historic,-5.234616836742565
0080119000,0.0008812509414678224,0080119000,Historic,-7.034168135506086
7203588306,0.0005033099318434846,7203588306,Historic,-7.594304410930437
5300012209,0.00039373109796937597,5300012209,Historic,-7.839842374133856
4003716000,0.0028546464292372874,Dynaflow Inc,Historic,-5.858807286192234
5300006953,0.0027523162243453664,5300006953,Historic,-5.895312458410115
4001038000,0.004073552004067008,American Society of Civil Engineers,Historic,-5.503239931861532
0033209000,0.0012749772504977621,East Stroudsburg University of Pennsylvania,Historic,-6.6648269432777845
0016410000,0.00473571802046029,Bradley University,Historic,-5.352621922771741
4016879000,0.0066724781492318985,"National Technology & Engineering Solutions of Sandia, LLC",Historic,-5.009763951440766
5300006014,0.0022434300704383173,"IC TECH, INC.",Historic,-6.0997493028854555
5300006886,0.003149716908454171,5300006886,Historic,-5.760442700515185
4102232000,0.003693270012056285,4102232000,Historic,-5.601243031228186
0019034000,0.0012749772504977621,0019034000,Historic,-6.6648269432777845
0013284020,0.00010747822348815163,University of Southern California School of Medicine,Historic,-9.138222303120317
7203590374,0.003618683268242025,7203590374,Historic,-5.6216450573678785
5300008699,0.0008924853803739444,5300008699,Historic,-7.021500424978038
5300000796,4.8828544926637634e-05,Unicorn Projects Inc,Historic,-9.927195479092886
6250024590,0.00039197888114472074,6250024590,Historic,-7.844302594255916
0011692000,0.00469296368843,Claremont Graduate University,Historic,-5.361690979589519
5300003062,0.0012923546199970254,5300003062,Historic,-6.651289437600829
5300016549,0.0006539914006427816,5300016549,Historic,-7.332416355457771
6250010808,0.00013828961249581044,6250010808,Historic,-8.886160430604509
0011361000,0.001559755321862365,0011361000,Historic,-6.463226314982171
6250014343,0.0018277650414402645,6250014343,Historic,-6.304661347340227
5300002171,0.0018277650414402645,5300002171,Historic,-6.304661347340227
5300018145,0.00853008492577421,5300018145,Historic,-4.764155961399833
4003056000,0.002395788605945668,Telecordia,Historic,-6.03404283052372
5300009868,0.0028546464292372874,5300009868,Historic,-5.858807286192234
5300003677,0.0015917935691161936,Ozarks Technical Community College,Historic,-6.442893867608103
0021071000,2.4766167228987587e-06,0021071000,Historic,-12.908617153826603
6250006000,0.00018845234972125505,6250006000,Historic,-8.576665369656775
4012746000,0.009228261279616578,IBM Thomas J Watson Research Center,Historic,-4.685484625285525
4002010000,0.012337525077664918,California Academy of Sciences,Historic,-4.395109841587122
0011577000,0.0010188046461271393,California State University-Stanislaus,Historic,-6.889125254477597
4003646000,0.001999478252708544,"Haskins Laboratories, Inc.",Historic,-6.2148690061013685
5300008983,0.0016148216820770233,ION OPTICS INC,Historic,-6.428530741978143
0030866000,0.003910142902758646,Oberlin College,Historic,-5.5441813576326116
6250010489,0.0066480509744929785,6250010489,Historic,-5.013431553815038
0016212000,0.0003135129597653709,Lewis-Clark State College,Historic,-8.06766985978123
0011395001,0.0018396895148474768,California State University-Long Beach Foundation,Historic,-6.298158463530483
5300013107,0.00019863959398748102,5300013107,Historic,-8.524018460727985
6250007417,0.0031682572694638517,6250007417,Historic,-5.754573599531805
4002677000,0.0031682572694638517,Ann Arbor Hands-On Museum,Historic,-5.754573599531805
4038717000,0.003169551584297455,Montshire Museum of Science,Historic,-5.754165157156384
5300002734,0.0031682572694638517,Science and Technology Interactive Center (SCITECH),Historic,-5.754573599531805
5300007293,0.00808420836956699,Earth and Space Research,Historic,-4.817842704220374
0011932000,0.005492982075905979,Cypress College,Historic,-5.204283987706173
0093450000,0.0026973116940132214,Stockton University,Historic,-5.915499670863376
P269692978,0.002898888588028956,P269692978,Historic,-5.843427860954294
0033928000,0.00032125117318588533,Westminster College,Historic,-8.043287269821013
0025239000,9.578747259325549e-05,0025239000,Historic,-9.253378647788054
0020735000,0.0043688418972937125,Goucher College,Historic,-5.433257317057475
4005351000,0.007562213786531991,Icahn School of Medicine at Mount Sinai,Historic,-4.884591302750364
4003059000,0.0011534057484505385,American Association of Engineering Societies Inc,Historic,-6.7650361928778
6250008360,0.005765709907379029,6250008360,Historic,-5.155826991926632
6250020460,0.00179043192664209,6250020460,Historic,-6.325298388437537
4203303000,0.00285215909992972,4203303000,Historic,-5.859678992596932
5300001173,0.005861155140654901,5300001173,Historic,-5.139408571840745
5300001163,0.00015026434066769904,5300001163,Historic,-8.803114543727876
5300006541,0.0020617755444538263,Texas A&M International University,Historic,-6.184187752632483
4012308000,0.003361009487336336,Lockheed Palo Alto Research Laboratory,Historic,-5.695513907471258
6250025572,0.0030052826675746303,6250025572,Historic,-5.807383649670242
0079996000,0.003918605309680442,0079996000,Historic,-5.542019476834282
6250006509,0.0004399206872482381,6250006509,Historic,-7.7289161035540825
4005435000,0.0004399206872482381,4005435000,Historic,-7.7289161035540825
0016998000,0.0007055296040689056,Joliet Junior College,Historic,-7.256561825724839
5300001140,0.0031881628704187722,5300001140,Historic,-5.748310430771074
4001942000,0.0021726732349903214,4001942000,Historic,-6.131796964077286
5999999CA0,0.000905768724878365,CA Fellowships,Historic,-7.006726555062049
7203580205,0.0021022693788576006,7203580205,Historic,-6.164737861142915
0072793000,0.004618771670029203,0072793000,Historic,-5.3776264815268435
0011445000,0.004394447868203774,California State Polytechnic University-Pomona,Historic,-5.427413382994151
5300002030,0.0022752156972585137,5300002030,Historic,-6.0856804190918306
5300016605,4.984526917729767e-05,5300016605,Historic,-9.906586967217345
4070769000,0.0002977936556094065,DOSECC Inc,Historic,-8.119109742140743
0026575010,0.0008177566303230547,0026575010,Historic,-7.108945783571246
0013268000,0.0018177867023637779,Santa Clara University,Historic,-6.310135615542483
0500473000,0.001260081437513286,Northeast State Technical Community College,Historic,-6.676578927160317
5300010072,0.0012151509578038826,Springfield Public Schools,Historic,-6.712886964801333
0014225000,0.0015363126614872707,University of Hartford,Historic,-6.478370109315523
5300000710,0.0011068718981649816,Rhode Island Zoological Society,Historic,-6.806217351766523
6250003744,0.006703593045590253,6250003744,Historic,-5.0051116208682815
6250006669,0.0022266495344731418,6250006669,Historic,-6.1072572742301805
4210516000,0.00190103885240993,4210516000,Historic,-6.265354777804669
5300017430,0.0021655757090635456,5300017430,Historic,-6.13506903645061
0036806000,0.0007264937472291076,Weber State University,Historic,-7.227280681695575
0001461000,0.0006844290264978858,0001461000,Historic,-7.286925605247268
4000157000,0.0045256890277487975,The Salk Institute for Biological Studies,Historic,-5.397985442096648
9000001150,0.0029746681134136923,9000001150,Historic,-5.817622804724064
0011445001,0.006471342034370241,"Cal Poly Pomona Foundation, Inc.",Historic,-5.040371767810239
0099366000,5.889067008771621e-06,0099366000,Historic,-12.042412975433257
5300008841,5.889067008771621e-06,Fiber Optic Association,Historic,-12.042412975433257
0024950000,0.003136537706760527,Truman State University,Historic,-5.764635728577046
4029419000,0.0015917935691161936,American Society Civil Engineers National Capital Section,Historic,-6.442893867608103
6250019712,0.0021726732349903214,6250019712,Historic,-6.131796964077286
0010751000,0.004041118987978746,Maricopa County Community College District,Historic,-5.5112336481377255
4003069000,0.00027982290584858916,4003069000,Historic,-8.181353634006497
5300009103,0.002788649344376006,5300009103,Historic,-5.882197906324405
4003444000,1.4399541615475903e-09,Institute for Manufacturing & Automation Research,Historic,-20.358654556123778
0016105030,0.0014321182472492075,0016105030,Historic,-6.548600638958105
0037143000,0.009900117441682791,Hampton University,Historic,-4.615208659115714
4091230000,0.00020215169230492947,Martingale Research Corporation,Historic,-8.506492190381843
4012845000,0.0021271620804059876,4012845000,Historic,-6.152966544253965
9000003394,0.014446390161066608,9000003394,Historic,-4.237310711476013
0022608000,0.00029470788530846565,Ferris State University (Inc.),Historic,-8.129525911508804
4003448000,0.007031186793091235,4003448000,Historic,-4.957399769044873
5300016057,0.004956915808093425,5300016057,Historic,-5.306971544535502
4076253000,0.003264669333786364,Engineering Foundation,Historic,-5.7245967974050584
5300001158,0.003490750802677398,University of Oregon Charleston,Historic,-5.657638436197888
6250023378,0.003989939905812792,6250023378,Historic,-5.523979109393587
4084436000,0.004728286522764679,Semiconductor Research Corporation,Historic,-5.354192399452957
5300002026,0.003797551971799235,5300002026,Historic,-5.573398637794912
4001500000,0.0048122732985959845,Institute for the Study of Learning and Expertise,Historic,-5.336585687263044
0036426000,4.292372740795456e-05,Texas Southern University,Historic,-10.056085798493722
4300794000,0.0028571230459587234,4300794000,Historic,-5.8579400884219455
0029074000,0.0027934419330972555,University of North Carolina at Asheville,Historic,-5.880480775714885
7203579560,0.0029741678864717495,7203579560,Historic,-5.817790981134754
4001681000,2.0332309001091717e-05,Battelle Memorial Institute,Historic,-10.803299360723525
4008850000,0.0009749270489257092,BATTELLE MEMORIAL INSTITUTE,Historic,-6.9331479113803605
5300004858,2.0332309001091717e-05,Battelle Memorial Institute,Historic,-10.803299360723525
4061875000,0.0011447519333339917,Center For American Archeology,Historic,-6.772567317558444
6250002517,0.0027764227831918544,6250002517,Historic,-5.886591948513262
0013193020,0.009926480900019456,University of California-San Francisco School of Medicine,Historic,-4.612549254469479
6250003246,0.0027662729579340053,6250003246,Historic,-5.890254367335124
0027227000,0.001391260745277385,Fordham University,Historic,-6.5775449319345265
4000295000,0.0012958963563901625,American Association of Community Colleges,Historic,-6.64855265617115
0290668000,0.0017888838258805456,Dallas County Community College Dist North Lake College,Historic,-6.326163414585055
0033290050,6.26193394256731e-05,0033290050,Historic,-9.678436391056929
0014845000,0.00015864396519609227,Florida State College at Jacksonville,Historic,-8.748848079132598
4076246000,0.0052212973686670515,Cleveland Clinic Foundation,Historic,-5.255009369909234
5300006289,0.0038334837235092386,5300006289,Historic,-5.563981300830805
6250004099,0.002678315909446093,6250004099,Historic,-5.922567073978101
5300003989,1.2461647159757056e-06,E. Heller and Company,Historic,-13.595439950528961
0002493000,0.004830264272130663,0002493000,Historic,-5.332854098087607
0021246000,0.00821472295790191,Bentley University,Historic,-4.80182725199317
0015644010,0.0022593387630388964,Emory University School of Medicine,Historic,-6.092683091234771
5300002779,0.0033545452009612555,5300002779,Historic,-5.6974390763282345
9000167000,0.007358096599696898,9000167000,Historic,-4.911953993859381
4031381000,0.00010016510898881233,Childrens Museum Boston,Historic,-9.20869064363848
4035523000,0.00022737419127717866,New York Hall of Science,Historic,-8.388913477912176
6250012812,0.00011753508223703837,6250012812,Historic,-9.048773696713765
0068957000,0.0017041799328605296,University of Nebraska Medical Center,Historic,-6.374671261747991
0037044000,0.0002042189511590375,0037044000,Historic,-8.496317849688689
0037085000,0.0002042189511590375,0037085000,Historic,-8.496317849688689
6250008434,0.0031068138598387015,6250008434,Historic,-5.774157560298727
7203576922,0.0025358970599378004,7203576922,Historic,-5.977207834738191
6250031603,0.002443794634883417,6250031603,Historic,-6.0142032694834695
0013151002,0.004892420090106704,0013151002,Historic,-5.320068191968625
0102988000,0.0011532473470522314,Texas A&M University at Galveston,Historic,-6.765173535938935
0037887000,0.0021236282304539244,Seattle Pacific University,Historic,-6.154629223665436
